"1647094199";"2022-03-12 18:09:59";"2022-03-12 18:10:00";"1"
"1647094499";"2022-03-12 18:14:59";"2022-03-12 18:15:00";"1"
"1647094799";"2022-03-12 18:19:59";"2022-03-12 18:20:00";"1"
"1647095099";"2022-03-12 18:24:59";"2022-03-12 18:25:00";"1"
"1647095399";"2022-03-12 18:29:59";"2022-03-12 18:30:00";"1"
"1647095699";"2022-03-12 18:34:59";"2022-03-12 18:35:00";"1"
"1647095999";"2022-03-12 18:39:59";"2022-03-12 18:40:00";"1"
"1647096299";"2022-03-12 18:44:59";"2022-03-12 18:45:00";"1"
"1647096599";"2022-03-12 18:49:59";"2022-03-12 18:50:00";"1"
"1647096899";"2022-03-12 18:54:59";"2022-03-12 18:55:00";"1"
"1647097199";"2022-03-12 18:59:59";"2022-03-12 19:00:00";"1"
"1647097499";"2022-03-12 19:04:59";"2022-03-12 19:05:00";"1"
"1647097799";"2022-03-12 19:09:59";"2022-03-12 19:10:00";"1"
"1647098099";"2022-03-12 19:14:59";"2022-03-12 19:15:00";"1"
"1647098399";"2022-03-12 19:19:59";"2022-03-12 19:20:00";"1"
"1647098699";"2022-03-12 19:24:59";"2022-03-12 19:25:00";"1"
"1647098999";"2022-03-12 19:29:59";"2022-03-12 19:30:00";"1"
"1647099299";"2022-03-12 19:34:59";"2022-03-12 19:35:00";"1"
"1647099599";"2022-03-12 19:39:59";"2022-03-12 19:40:00";"1"
"1647099899";"2022-03-12 19:44:59";"2022-03-12 19:45:00";"1"
"1647100199";"2022-03-12 19:49:59";"2022-03-12 19:50:00";"1"
"1647100499";"2022-03-12 19:54:59";"2022-03-12 19:55:00";"1"
"1647100799";"2022-03-12 19:59:59";"2022-03-12 20:00:00";"1"
"1647101099";"2022-03-12 20:04:59";"2022-03-12 20:05:00";"1"
"1647101399";"2022-03-12 20:09:59";"2022-03-12 20:10:00";"1"
"1647101699";"2022-03-12 20:14:59";"2022-03-12 20:15:00";"1"
"1647101999";"2022-03-12 20:19:59";"2022-03-12 20:20:00";"1"
"1647102299";"2022-03-12 20:24:59";"2022-03-12 20:25:00";"1"
"1647102599";"2022-03-12 20:29:59";"2022-03-12 20:30:00";"1"
"1647102899";"2022-03-12 20:34:59";"2022-03-12 20:35:00";"1"
"1647103199";"2022-03-12 20:39:59";"2022-03-12 20:40:00";"1"
"1647103499";"2022-03-12 20:44:59";"2022-03-12 20:45:00";"1"
"1647103799";"2022-03-12 20:49:59";"2022-03-12 20:50:00";"1"
"1647104099";"2022-03-12 20:54:59";"2022-03-12 20:55:00";"1"
"1647104399";"2022-03-12 20:59:59";"2022-03-12 21:00:00";"1"
"1647104699";"2022-03-12 21:04:59";"2022-03-12 21:05:00";"1"
"1647104999";"2022-03-12 21:09:59";"2022-03-12 21:10:00";"1"
"1647105299";"2022-03-12 21:14:59";"2022-03-12 21:15:00";"1"
"1647105599";"2022-03-12 21:19:59";"2022-03-12 21:20:00";"1"
"1647105899";"2022-03-12 21:24:59";"2022-03-12 21:25:00";"1"
"1647106199";"2022-03-12 21:29:59";"2022-03-12 21:30:00";"1"
"1647106499";"2022-03-12 21:34:59";"2022-03-12 21:35:00";"1"
"1647106799";"2022-03-12 21:39:59";"2022-03-12 21:40:00";"1"
"1647107099";"2022-03-12 21:44:59";"2022-03-12 21:45:00";"1"
"1647107399";"2022-03-12 21:49:59";"2022-03-12 21:50:00";"1"
"1647107699";"2022-03-12 21:54:59";"2022-03-12 21:55:00";"1"
"1647107999";"2022-03-12 21:59:59";"2022-03-12 22:00:00";"1"
"1647108299";"2022-03-12 22:04:59";"2022-03-12 22:05:00";"1"
"1647108597";"2022-03-12 22:09:57";"2022-03-12 22:10:00";"3"
"1647108899";"2022-03-12 22:14:59";"2022-03-12 22:15:00";"1"
"1647109199";"2022-03-12 22:19:59";"2022-03-12 22:20:00";"1"
"1647109499";"2022-03-12 22:24:59";"2022-03-12 22:25:00";"1"
"1647109799";"2022-03-12 22:29:59";"2022-03-12 22:30:00";"1"
"1647110099";"2022-03-12 22:34:59";"2022-03-12 22:35:00";"1"
"1647110399";"2022-03-12 22:39:59";"2022-03-12 22:40:00";"1"
"1647110699";"2022-03-12 22:44:59";"2022-03-12 22:45:00";"1"
"1647110999";"2022-03-12 22:49:59";"2022-03-12 22:50:00";"1"
"1647111299";"2022-03-12 22:54:59";"2022-03-12 22:55:00";"1"
"1647111599";"2022-03-12 22:59:59";"2022-03-12 23:00:00";"1"
"1647111899";"2022-03-12 23:04:59";"2022-03-12 23:05:00";"1"
"1647112199";"2022-03-12 23:09:59";"2022-03-12 23:10:00";"1"
"1647112499";"2022-03-12 23:14:59";"2022-03-12 23:15:00";"1"
"1647112797";"2022-03-12 23:19:57";"2022-03-12 23:20:00";"3"
"1647113099";"2022-03-12 23:24:59";"2022-03-12 23:25:00";"1"
"1647113399";"2022-03-12 23:29:59";"2022-03-12 23:30:00";"1"
"1647113699";"2022-03-12 23:34:59";"2022-03-12 23:35:00";"1"
"1647113999";"2022-03-12 23:39:59";"2022-03-12 23:40:00";"1"
"1647114299";"2022-03-12 23:44:59";"2022-03-12 23:45:00";"1"
"1647114599";"2022-03-12 23:49:59";"2022-03-12 23:50:00";"1"
"1647114899";"2022-03-12 23:54:59";"2022-03-12 23:55:00";"1"
"1647115199";"2022-03-12 23:59:59";"2022-03-13 00:00:00";"1"
"1647115495";"2022-03-13 00:04:55";"2022-03-13 00:05:00";"5"
"1647115799";"2022-03-13 00:09:59";"2022-03-13 00:10:00";"1"
"1647116099";"2022-03-13 00:14:59";"2022-03-13 00:15:00";"1"
"1647116399";"2022-03-13 00:19:59";"2022-03-13 00:20:00";"1"
"1647116699";"2022-03-13 00:24:59";"2022-03-13 00:25:00";"1"
"1647116999";"2022-03-13 00:29:59";"2022-03-13 00:30:00";"1"
"1647117299";"2022-03-13 00:34:59";"2022-03-13 00:35:00";"1"
"1647117599";"2022-03-13 00:39:59";"2022-03-13 00:40:00";"1"
"1647117899";"2022-03-13 00:44:59";"2022-03-13 00:45:00";"1"
"1647118199";"2022-03-13 00:49:59";"2022-03-13 00:50:00";"1"
"1647118499";"2022-03-13 00:54:59";"2022-03-13 00:55:00";"1"
"1647118799";"2022-03-13 00:59:59";"2022-03-13 01:00:00";"1"
"1647119099";"2022-03-13 01:04:59";"2022-03-13 01:05:00";"1"
"1647119399";"2022-03-13 01:09:59";"2022-03-13 01:10:00";"1"
"1647119699";"2022-03-13 01:14:59";"2022-03-13 01:15:00";"1"
"1647119999";"2022-03-13 01:19:59";"2022-03-13 01:20:00";"1"
"1647120297";"2022-03-13 01:24:57";"2022-03-13 01:25:00";"3"
"1647120599";"2022-03-13 01:29:59";"2022-03-13 01:30:00";"1"
"1647120899";"2022-03-13 01:34:59";"2022-03-13 01:35:00";"1"
"1647121199";"2022-03-13 01:39:59";"2022-03-13 01:40:00";"1"
"1647121499";"2022-03-13 01:44:59";"2022-03-13 01:45:00";"1"
"1647121799";"2022-03-13 01:49:59";"2022-03-13 01:50:00";"1"
"1647122099";"2022-03-13 01:54:59";"2022-03-13 01:55:00";"1"
"1647122399";"2022-03-13 01:59:59";"2022-03-13 02:00:00";"1"
"1647122699";"2022-03-13 02:04:59";"2022-03-13 02:05:00";"1"
"1647122999";"2022-03-13 02:09:59";"2022-03-13 02:10:00";"1"
"1647123299";"2022-03-13 02:14:59";"2022-03-13 02:15:00";"1"
"1647123597";"2022-03-13 02:19:57";"2022-03-13 02:20:00";"3"
"1647123899";"2022-03-13 02:24:59";"2022-03-13 02:25:00";"1"
"1647124199";"2022-03-13 02:29:59";"2022-03-13 02:30:00";"1"
"1647124499";"2022-03-13 02:34:59";"2022-03-13 02:35:00";"1"
"1647124799";"2022-03-13 02:39:59";"2022-03-13 02:40:00";"1"
"1647125099";"2022-03-13 02:44:59";"2022-03-13 02:45:00";"1"
"1647125399";"2022-03-13 02:49:59";"2022-03-13 02:50:00";"1"
"1647125699";"2022-03-13 02:54:59";"2022-03-13 02:55:00";"1"
"1647125997";"2022-03-13 02:59:57";"2022-03-13 03:00:00";"3"
"1647126299";"2022-03-13 03:04:59";"2022-03-13 03:05:00";"1"
"1647126599";"2022-03-13 03:09:59";"2022-03-13 03:10:00";"1"
"1647126899";"2022-03-13 03:14:59";"2022-03-13 03:15:00";"1"
"1647127199";"2022-03-13 03:19:59";"2022-03-13 03:20:00";"1"
"1647127499";"2022-03-13 03:24:59";"2022-03-13 03:25:00";"1"
"1647127799";"2022-03-13 03:29:59";"2022-03-13 03:30:00";"1"
"1647128099";"2022-03-13 03:34:59";"2022-03-13 03:35:00";"1"
"1647128399";"2022-03-13 03:39:59";"2022-03-13 03:40:00";"1"
"1647128697";"2022-03-13 03:44:57";"2022-03-13 03:45:00";"3"
"1647128997";"2022-03-13 03:49:57";"2022-03-13 03:50:00";"3"
"1647129299";"2022-03-13 03:54:59";"2022-03-13 03:55:00";"1"
"1647129597";"2022-03-13 03:59:57";"2022-03-13 04:00:00";"3"
"1647129899";"2022-03-13 04:04:59";"2022-03-13 04:05:00";"1"
"1647130199";"2022-03-13 04:09:59";"2022-03-13 04:10:00";"1"
"1647130499";"2022-03-13 04:14:59";"2022-03-13 04:15:00";"1"
"1647130799";"2022-03-13 04:19:59";"2022-03-13 04:20:00";"1"
"1647131099";"2022-03-13 04:24:59";"2022-03-13 04:25:00";"1"
"1647131399";"2022-03-13 04:29:59";"2022-03-13 04:30:00";"1"
"1647131699";"2022-03-13 04:34:59";"2022-03-13 04:35:00";"1"
"1647131993";"2022-03-13 04:39:53";"2022-03-13 04:40:00";"7"
"1647132299";"2022-03-13 04:44:59";"2022-03-13 04:45:00";"1"
"1647132597";"2022-03-13 04:49:57";"2022-03-13 04:50:00";"3"
"1647132897";"2022-03-13 04:54:57";"2022-03-13 04:55:00";"3"
"1647133197";"2022-03-13 04:59:57";"2022-03-13 05:00:00";"3"
"1647133499";"2022-03-13 05:04:59";"2022-03-13 05:05:00";"1"
"1647133799";"2022-03-13 05:09:59";"2022-03-13 05:10:00";"1"
"1647134099";"2022-03-13 05:14:59";"2022-03-13 05:15:00";"1"
"1647134399";"2022-03-13 05:19:59";"2022-03-13 05:20:00";"1"
"1647134699";"2022-03-13 05:24:59";"2022-03-13 05:25:00";"1"
"1647134999";"2022-03-13 05:29:59";"2022-03-13 05:30:00";"1"
"1647135295";"2022-03-13 05:34:55";"2022-03-13 05:35:00";"5"
"1647135599";"2022-03-13 05:39:59";"2022-03-13 05:40:00";"1"
"1647135899";"2022-03-13 05:44:59";"2022-03-13 05:45:00";"1"
"1647136199";"2022-03-13 05:49:59";"2022-03-13 05:50:00";"1"
"1647136497";"2022-03-13 05:54:57";"2022-03-13 05:55:00";"3"
"1647136797";"2022-03-13 05:59:57";"2022-03-13 06:00:00";"3"
"1647137098";"2022-03-13 06:04:58";"2022-03-13 06:05:00";"2"
"1647137398";"2022-03-13 06:09:58";"2022-03-13 06:10:00";"2"
"1647137698";"2022-03-13 06:14:58";"2022-03-13 06:15:00";"2"
"1647137998";"2022-03-13 06:19:58";"2022-03-13 06:20:00";"2"
"1647138294";"2022-03-13 06:24:54";"2022-03-13 06:25:00";"6"
"1647138598";"2022-03-13 06:29:58";"2022-03-13 06:30:00";"2"
"1647138898";"2022-03-13 06:34:58";"2022-03-13 06:35:00";"2"
"1647139198";"2022-03-13 06:39:58";"2022-03-13 06:40:00";"2"
